time	FADEC_LA_Corrected_N2_Speed
11:00:53:216	0.0
11:00:53:279	0.0
11:00:53:341	0.0
11:00:53:404	0.0
11:00:53:466	0.0
11:00:53:529	0.0
11:00:53:591	0.0
11:00:53:654	0.0
11:00:53:716	0.0
11:00:53:779	0.0
11:00:53:841	0.0
11:00:53:904	0.0
11:00:53:966	0.0
11:00:54:029	0.0
11:00:54:091	0.0
11:00:54:154	0.0
11:00:54:216	0.0
11:00:54:279	0.0
11:00:54:341	0.0
11:00:54:404	0.0
11:00:54:466	0.0
11:00:54:529	0.0
11:00:54:591	0.0
11:00:54:654	0.0
11:00:54:716	0.0
11:00:54:779	0.0
11:00:54:841	0.0
11:00:54:904	0.0
11:00:54:966	0.0
11:00:55:029	0.0
11:00:55:091	0.0
11:00:55:154	0.0
11:00:55:216	0.0
11:00:55:279	0.0
11:00:55:341	0.0
11:00:55:404	0.0
11:00:55:466	0.0
11:00:55:529	0.0
11:00:55:591	0.0
11:00:55:654	0.0
11:00:55:716	0.0
11:00:55:779	0.0
11:00:55:841	0.0
11:00:55:904	0.0
11:00:55:966	0.0
11:00:56:029	0.0
11:00:56:091	0.0
11:00:56:154	0.0
11:00:56:216	0.0
11:00:56:279	0.0
11:00:56:341	0.0
11:00:56:404	0.0
11:00:56:466	0.0
11:00:56:529	0.0
11:00:56:591	0.0
11:00:56:654	0.0
11:00:56:716	0.0
11:00:56:779	0.0
11:00:56:841	0.0
11:00:56:904	0.0
11:00:56:966	0.0
11:00:57:029	0.0
11:00:57:091	0.0
11:00:57:154	0.0
11:00:57:216	0.0
11:00:57:279	0.0
11:00:57:341	0.0
11:00:57:404	0.0
11:00:57:466	0.0
11:00:57:529	0.0
11:00:57:591	0.0
11:00:57:654	0.0
11:00:57:716	0.0
11:00:57:779	0.0
11:00:57:841	0.0
11:00:57:904	0.0
11:00:57:966	0.0
11:00:58:029	0.0
11:00:58:091	0.0
11:00:58:154	0.0
11:00:58:216	0.0
11:00:58:279	0.0
11:00:58:341	0.0
11:00:58:404	0.0
11:00:58:466	0.0
11:00:58:529	0.0
11:00:58:591	0.0
11:00:58:654	0.0
11:00:58:716	0.0
11:00:58:779	0.0
11:00:58:841	0.0
11:00:58:904	0.0
11:00:58:966	0.0
11:00:59:029	0.0
11:00:59:091	0.0
11:00:59:154	0.0
11:00:59:216	0.0
11:00:59:279	0.0
11:00:59:341	0.0
11:00:59:404	0.0
11:00:59:466	0.0
11:00:59:529	0.0
11:00:59:591	0.0
11:00:59:654	0.0
11:00:59:716	0.0
11:00:59:779	0.0
11:00:59:841	0.0
11:00:59:904	0.0
11:00:59:966	0.0
11:01:00:029	0.0
11:01:00:091	0.0
11:01:00:154	0.0
11:01:00:216	0.0
11:01:00:279	0.0
11:01:00:341	0.0
11:01:00:404	0.0
11:01:00:466	0.0
11:01:00:529	0.0
11:01:00:591	0.0
11:01:00:654	0.0
11:01:00:716	0.0
11:01:00:779	0.0
11:01:00:841	0.0
11:01:00:904	0.0
11:01:00:966	0.0
11:01:01:029	0.0
11:01:01:091	0.0
11:01:01:154	0.0
11:01:01:216	0.0
11:01:01:279	0.0
11:01:01:341	0.0
11:01:01:404	0.0
11:01:01:466	0.0
11:01:01:529	0.0
11:01:01:591	0.0
11:01:01:654	0.0
11:01:01:716	0.0
11:01:01:779	0.0
11:01:01:841	0.0
11:01:01:904	0.0
11:01:01:966	0.0
11:01:02:029	0.0
11:01:02:091	0.0
11:01:02:154	0.0
11:01:02:216	0.0
11:01:02:279	0.0
11:01:02:341	0.0
11:01:02:404	0.0
11:01:02:466	0.0
11:01:02:529	0.0
11:01:02:591	0.0
11:01:02:654	0.0
11:01:02:716	0.0
11:01:02:779	0.0
11:01:02:841	0.0
11:01:02:904	0.0
11:01:02:966	0.0
11:01:03:029	0.0
11:01:03:091	0.0
11:01:03:154	0.0
11:01:03:216	0.0
11:01:03:279	0.0
11:01:03:341	0.0
11:01:03:404	0.0
11:01:03:466	0.0
11:01:03:529	0.0
11:01:03:591	0.0
11:01:03:654	0.0
11:01:03:716	0.0
11:01:03:779	0.0
11:01:03:841	0.0
11:01:03:904	0.0
11:01:03:966	0.0
11:01:04:029	0.0
11:01:04:091	0.0
11:01:04:154	0.0
11:01:04:216	0.0
11:01:04:279	0.0
11:01:04:341	0.0
11:01:04:404	0.0
11:01:04:466	0.0
11:01:04:529	0.0
11:01:04:591	0.0
11:01:04:654	0.0
11:01:04:716	0.0
11:01:04:779	0.0
11:01:04:841	0.0
11:01:04:904	0.0
11:01:04:966	0.0
11:01:05:029	0.0
11:01:05:091	0.0
11:01:05:154	0.0
11:01:05:216	0.0
11:01:05:279	0.0
11:01:05:341	0.0
11:01:05:404	0.0
11:01:05:466	0.0
11:01:05:529	0.0
11:01:05:591	0.0
11:01:05:654	0.0
11:01:05:716	0.0
11:01:05:779	0.0
11:01:05:841	0.0
11:01:05:904	0.0
11:01:05:966	0.0
11:01:06:029	0.0
11:01:06:091	0.0
11:01:06:154	0.0
11:01:06:216	0.0
11:01:06:279	0.0
11:01:06:341	0.0
11:01:06:404	0.0
11:01:06:466	0.0
11:01:06:529	0.0
11:01:06:591	0.0
11:01:06:654	0.0
11:01:06:716	0.0
11:01:06:779	0.0
11:01:06:841	0.0
11:01:06:904	0.0
11:01:06:966	0.0
11:01:07:029	0.0
11:01:07:091	0.0
11:01:07:154	0.0
11:01:07:216	0.0
11:01:07:279	0.0
11:01:07:341	0.0
11:01:07:404	0.0
11:01:07:466	0.0
11:01:07:529	0.0
11:01:07:591	0.0
11:01:07:654	0.0
11:01:07:716	0.0
11:01:07:779	0.0
11:01:07:841	0.0
11:01:07:904	0.0
11:01:07:966	0.0
11:01:08:029	0.0
11:01:08:091	0.0
11:01:08:154	0.0
11:01:08:216	0.0
11:01:08:279	0.0
11:01:08:341	0.0
11:01:08:404	0.0
11:01:08:466	0.0
11:01:08:529	0.0
11:01:08:591	0.0
11:01:08:654	0.0
11:01:08:716	0.0
11:01:08:779	0.0
11:01:08:841	0.0
11:01:08:904	0.0
11:01:08:966	0.0
11:01:09:029	0.0
11:01:09:091	0.0
11:01:09:154	0.0
11:01:09:216	0.0
11:01:09:279	0.0
11:01:09:341	0.0
11:01:09:404	0.0
11:01:09:466	0.0
11:01:09:529	0.0
11:01:09:591	0.0
11:01:09:654	0.0
11:01:09:716	0.0
11:01:09:779	0.0
11:01:09:841	0.0
11:01:09:904	0.0
11:01:09:966	0.0
11:01:10:029	0.0
11:01:10:091	0.0
11:01:10:154	0.0
11:01:10:216	0.0
11:01:10:279	0.0
11:01:10:341	0.0
11:01:10:404	0.0
11:01:10:466	0.0
11:01:10:529	0.0
11:01:10:591	0.0
11:01:10:654	0.0
11:01:10:716	0.0
11:01:10:779	0.0
11:01:10:841	0.0
11:01:10:904	0.0
11:01:10:966	0.0
11:01:11:029	0.0
11:01:11:091	0.0
11:01:11:154	0.0
11:01:11:216	0.0
11:01:11:279	0.0
11:01:11:341	0.0
11:01:11:404	0.0
11:01:11:466	0.0
11:01:11:529	0.0
11:01:11:591	0.0
11:01:11:654	0.0
11:01:11:716	0.0
11:01:11:779	0.0
11:01:11:841	0.0
11:01:11:904	0.0
11:01:11:966	0.0
11:01:12:029	0.0
11:01:12:091	0.0
11:01:12:154	0.0
11:01:12:216	0.0
11:01:12:279	0.0
11:01:12:341	0.0
11:01:12:404	0.0
11:01:12:466	0.0
11:01:12:529	0.0
11:01:12:591	0.0
11:01:12:654	0.0
11:01:12:716	0.0
11:01:12:779	0.0
11:01:12:841	0.0
11:01:12:904	0.0
11:01:12:966	0.0
11:01:13:029	0.0
11:01:13:091	0.0
11:01:13:154	0.0
11:01:13:216	0.0
11:01:13:279	0.0
11:01:13:341	0.0
11:01:13:404	0.0
11:01:13:466	0.0
11:01:13:529	0.0
11:01:13:591	0.0
11:01:13:654	0.0
11:01:13:716	0.0
11:01:13:779	0.0
11:01:13:841	0.0
11:01:13:904	0.0
11:01:13:966	0.0
11:01:14:029	0.0
11:01:14:091	0.0
11:01:14:154	0.0
11:01:14:216	0.0
11:01:14:279	0.0
11:01:14:341	0.0
11:01:14:404	0.0
11:01:14:466	0.0
11:01:14:529	0.0
11:01:14:591	0.0
11:01:14:654	0.0
11:01:14:716	0.0
11:01:14:779	0.0
11:01:14:841	0.0
11:01:14:904	0.0
11:01:14:966	0.0
11:01:15:029	0.0
11:01:15:091	0.0
11:01:15:154	0.0
11:01:15:216	0.0
11:01:15:279	0.0
11:01:15:341	0.0
11:01:15:404	0.0
11:01:15:466	0.0
11:01:15:529	0.0
11:01:15:591	0.0
11:01:15:654	0.0
11:01:15:716	0.0
11:01:15:779	0.0
11:01:15:841	0.0
11:01:15:904	0.0
11:01:15:966	0.0
11:01:16:029	0.0
11:01:16:091	0.0
11:01:16:154	0.0
11:01:16:216	0.0
11:01:16:279	0.0
11:01:16:341	0.0
11:01:16:404	0.0
11:01:16:466	0.0
11:01:16:529	0.0
11:01:16:591	0.0
11:01:16:654	0.0
11:01:16:716	0.0
11:01:16:779	0.0
11:01:16:841	0.0
11:01:16:904	0.0
11:01:16:966	0.0
11:01:17:029	0.0
11:01:17:091	0.0
11:01:17:154	0.0
11:01:17:216	0.0
11:01:17:279	0.0
11:01:17:341	0.0
11:01:17:404	0.0
11:01:17:466	0.0
11:01:17:529	0.0
11:01:17:591	0.0
11:01:17:654	0.0
11:01:17:716	0.0
11:01:17:779	0.0
11:01:17:841	0.0
11:01:17:904	0.0
11:01:17:966	0.0
11:01:18:029	0.0
11:01:18:091	0.0
11:01:18:154	0.0
11:01:18:216	0.0
11:01:18:279	0.0
11:01:18:341	0.0
11:01:18:404	0.0
11:01:18:466	0.0
11:01:18:529	0.0
11:01:18:591	0.0
11:01:18:654	0.0
11:01:18:716	0.0
11:01:18:779	0.0
11:01:18:841	0.0
11:01:18:904	0.0
11:01:18:966	0.0
11:01:19:029	0.0
11:01:19:091	0.0
11:01:19:154	0.0
11:01:19:216	0.0
11:01:19:279	0.0
11:01:19:341	0.0
11:01:19:404	0.0
11:01:19:466	0.0
11:01:19:529	0.0
11:01:19:591	0.0
11:01:19:654	0.0
11:01:19:716	0.0
11:01:19:779	0.0
11:01:19:841	0.0
11:01:19:904	0.0
11:01:19:966	0.0
11:01:20:029	0.0
11:01:20:091	0.0
11:01:20:154	0.0
11:01:20:216	0.0
11:01:20:279	0.0
11:01:20:341	0.0
11:01:20:404	0.0
11:01:20:466	0.0
11:01:20:529	0.0
11:01:20:591	0.0
11:01:20:654	0.0
11:01:20:716	0.0
11:01:20:779	0.0
11:01:20:841	0.0
11:01:20:904	0.0
11:01:20:966	0.0
11:01:21:029	0.0
11:01:21:091	0.0
11:01:21:154	0.0
11:01:21:216	0.0
11:01:21:279	0.0
11:01:21:341	0.0
11:01:21:404	0.0
11:01:21:466	0.0
11:01:21:529	0.0
11:01:21:591	0.0
11:01:21:654	0.0
11:01:21:716	0.0
11:01:21:779	0.0
11:01:21:841	0.0
11:01:21:904	0.0
11:01:21:966	0.0
11:01:22:029	0.0
11:01:22:091	0.0
11:01:22:154	0.0
11:01:22:216	0.0
11:01:22:279	0.0
11:01:22:341	0.0
11:01:22:404	0.0
11:01:22:466	0.0
11:01:22:529	0.0
11:01:22:591	0.0
11:01:22:654	0.0
11:01:22:716	0.0
11:01:22:779	0.0
11:01:22:841	0.0
11:01:22:904	0.0
11:01:22:966	0.0
11:01:23:029	0.0
11:01:23:091	0.0
11:01:23:154	0.0
11:01:23:216	0.0
11:01:23:279	0.0
11:01:23:341	0.0
11:01:23:404	0.0
11:01:23:466	0.0
11:01:23:529	0.0
11:01:23:591	0.0
11:01:23:654	0.0
11:01:23:716	0.0
11:01:23:779	0.0
11:01:23:841	0.0
11:01:23:904	0.0
11:01:23:966	0.0
11:01:24:029	0.0
11:01:24:091	0.0
11:01:24:154	0.0
11:01:24:216	0.0
11:01:24:279	0.0
11:01:24:341	0.0
11:01:24:404	0.0
11:01:24:466	0.0
11:01:24:529	0.0
11:01:24:591	0.0
11:01:24:654	0.0
11:01:24:716	0.0
11:01:24:779	0.0
11:01:24:841	0.0
11:01:24:904	0.0
11:01:24:966	0.0
11:01:25:029	0.0
11:01:25:091	0.0
11:01:25:154	0.0
11:01:25:216	0.0
11:01:25:279	0.0
11:01:25:341	0.0
11:01:25:404	0.0
11:01:25:466	0.0
11:01:25:529	0.0
11:01:25:591	0.0
11:01:25:654	0.0
11:01:25:716	0.0
11:01:25:779	0.0
11:01:25:841	0.0
11:01:25:904	0.0
11:01:25:966	0.0
11:01:26:029	0.0
11:01:26:091	0.0
11:01:26:154	0.0
11:01:26:216	0.0
11:01:26:279	0.0
11:01:26:341	0.0
11:01:26:404	0.0
11:01:26:466	0.0
11:01:26:529	0.0
11:01:26:591	0.0
11:01:26:654	0.0
11:01:26:716	0.0
11:01:26:779	0.0
11:01:26:841	0.0
11:01:26:904	0.0
11:01:26:966	0.0
11:01:27:029	0.0
11:01:27:091	0.0
11:01:27:154	0.0
11:01:27:216	0.0
11:01:27:279	0.0
11:01:27:341	0.0
11:01:27:404	0.0
11:01:27:466	0.0
11:01:27:529	0.0
11:01:27:591	0.0
11:01:27:654	0.0
11:01:27:716	0.0
11:01:27:779	0.0
11:01:27:841	0.0
11:01:27:904	0.0
11:01:27:966	0.0
11:01:28:029	0.0
11:01:28:091	0.0
11:01:28:154	0.0
11:01:28:216	0.0
11:01:28:279	0.0
11:01:28:341	0.0
11:01:28:404	0.0
11:01:28:466	0.0
11:01:28:529	0.0
11:01:28:591	0.0
11:01:28:654	0.0
11:01:28:716	0.0
11:01:28:779	0.0
11:01:28:841	0.0
11:01:28:904	0.0
11:01:28:966	0.0
11:01:29:029	0.0
11:01:29:091	0.0
11:01:29:154	0.0
11:01:29:216	0.0
11:01:29:279	0.0
11:01:29:341	0.0
11:01:29:404	0.0
11:01:29:466	0.0
11:01:29:529	0.0
11:01:29:591	0.0
11:01:29:654	0.0
11:01:29:716	0.0
11:01:29:779	0.0
11:01:29:841	0.0
11:01:29:904	0.0
11:01:29:966	0.0
11:01:30:029	0.0
11:01:30:091	0.0
11:01:30:154	0.0
11:01:30:216	0.0
11:01:30:279	0.0
11:01:30:341	0.0
11:01:30:404	0.0
11:01:30:466	0.0
11:01:30:529	0.0
11:01:30:591	0.0
11:01:30:654	0.0
11:01:30:716	0.0
11:01:30:779	0.0
11:01:30:841	0.0
11:01:30:904	0.0
11:01:30:966	0.0
11:01:31:029	0.0
11:01:31:091	0.0
11:01:31:154	0.0
11:01:31:216	0.0
11:01:31:279	0.0
11:01:31:341	0.0
11:01:31:404	0.0
11:01:31:466	0.0
11:01:31:529	0.0
11:01:31:591	0.0
11:01:31:654	0.0
11:01:31:716	0.0
11:01:31:779	0.0
11:01:31:841	0.0
11:01:31:904	0.0
11:01:31:966	0.0
11:01:32:029	0.0
11:01:32:091	0.0
11:01:32:154	0.0
11:01:32:216	0.0
11:01:32:279	0.0
11:01:32:341	0.0
11:01:32:404	0.0
11:01:32:466	0.0
11:01:32:529	0.0
11:01:32:591	0.0
11:01:32:654	0.0
11:01:32:716	0.0
11:01:32:779	0.0
11:01:32:841	0.0
11:01:32:904	0.0
11:01:32:966	0.0
11:01:33:029	0.0
11:01:33:091	0.0
11:01:33:154	0.0
11:01:33:216	0.0
11:01:33:279	0.0
11:01:33:341	0.0
11:01:33:404	0.0
11:01:33:466	0.0
11:01:33:529	0.0
11:01:33:591	0.0
11:01:33:654	0.0
11:01:33:716	0.0
11:01:33:779	0.0
11:01:33:841	0.0
11:01:33:904	0.0
11:01:33:966	0.0
11:01:34:029	0.0
11:01:34:091	0.0
11:01:34:154	0.0
11:01:34:216	0.0
11:01:34:279	0.0
11:01:34:341	0.0
11:01:34:404	0.0
11:01:34:466	0.0
11:01:34:529	0.0
11:01:34:591	0.0
11:01:34:654	0.0
11:01:34:716	0.0
11:01:34:779	0.0
11:01:34:841	0.0
11:01:34:904	0.0
11:01:34:966	0.0
11:01:35:029	0.0
11:01:35:091	0.0
11:01:35:154	0.0
11:01:35:216	0.0
11:01:35:279	0.0
11:01:35:341	0.0
11:01:35:404	0.0
11:01:35:466	0.0
11:01:35:529	0.0
11:01:35:591	0.0
11:01:35:654	0.0
11:01:35:716	0.0
11:01:35:779	0.0
11:01:35:841	0.0
11:01:35:904	0.0
11:01:35:966	0.0
11:01:36:029	0.0
11:01:36:091	0.0
11:01:36:154	0.0
11:01:36:216	0.0
11:01:36:279	0.0
11:01:36:341	0.0
11:01:36:404	0.0
11:01:36:466	0.0
11:01:36:529	0.0
11:01:36:591	0.0
11:01:36:654	0.0
11:01:36:716	0.0
11:01:36:779	0.0
11:01:36:841	0.0
11:01:36:904	0.0
11:01:36:966	0.0
11:01:37:029	0.0
11:01:37:091	0.0
11:01:37:154	0.0
11:01:37:216	0.0
11:01:37:279	0.0
11:01:37:341	0.0
11:01:37:404	0.0
11:01:37:466	0.0
11:01:37:529	0.0
11:01:37:591	0.0
11:01:37:654	0.0
11:01:37:716	0.0
11:01:37:779	0.0
11:01:37:841	0.0
11:01:37:904	0.0
11:01:37:966	0.0
11:01:38:029	0.0
11:01:38:091	0.0
11:01:38:154	0.0
11:01:38:216	0.0
11:01:38:279	0.0
11:01:38:341	0.0
11:01:38:404	0.0
11:01:38:466	0.0
11:01:38:529	0.0
11:01:38:591	0.0
11:01:38:654	0.0
11:01:38:716	0.0
11:01:38:779	0.0
11:01:38:841	0.0
11:01:38:904	0.0
11:01:38:966	0.0
11:01:39:029	0.0
11:01:39:091	0.0
11:01:39:154	0.0
11:01:39:216	0.0
11:01:39:279	0.0
11:01:39:341	0.0
11:01:39:404	0.0
11:01:39:466	0.0
11:01:39:529	0.0
11:01:39:591	0.0
11:01:39:654	0.0
11:01:39:716	0.0
11:01:39:779	0.0
11:01:39:841	0.0
11:01:39:904	0.0
11:01:39:966	0.0
11:01:40:029	0.0
11:01:40:091	0.0
11:01:40:154	0.0
11:01:40:216	0.0
11:01:40:279	0.0
11:01:40:341	0.0
11:01:40:404	0.0
11:01:40:466	0.0
11:01:40:529	0.0
11:01:40:591	0.0
11:01:40:654	0.0
11:01:40:716	0.0
11:01:40:779	0.0
11:01:40:841	0.0
11:01:40:904	0.0
11:01:40:966	0.0
11:01:41:029	0.0
11:01:41:091	0.0
11:01:41:154	0.0
11:01:41:216	0.0
11:01:41:279	0.0
11:01:41:341	0.0
11:01:41:404	0.0
11:01:41:466	0.0
11:01:41:529	0.0
11:01:41:591	0.0
11:01:41:654	0.0
11:01:41:716	0.0
11:01:41:779	0.0
11:01:41:841	0.0
11:01:41:904	0.0
11:01:41:966	0.0
11:01:42:029	0.0
11:01:42:091	0.0
11:01:42:154	0.0
11:01:42:216	0.0
11:01:42:279	0.0
11:01:42:341	0.0
11:01:42:404	0.0
11:01:42:466	0.0
11:01:42:529	0.0
11:01:42:591	0.0
11:01:42:654	0.0
11:01:42:716	0.0
11:01:42:779	0.0
11:01:42:841	0.0
11:01:42:904	0.0
11:01:42:966	0.0
11:01:43:029	0.0
11:01:43:091	0.0
11:01:43:154	0.0
11:01:43:216	0.0
11:01:43:279	0.0
11:01:43:341	0.0
11:01:43:404	0.0
11:01:43:466	0.0
11:01:43:529	0.0
11:01:43:591	0.0
11:01:43:654	0.0
11:01:43:716	0.0
11:01:43:779	0.0
11:01:43:841	0.0
11:01:43:904	0.0
11:01:43:966	0.0
11:01:44:029	0.0
11:01:44:091	0.0
11:01:44:154	0.0
11:01:44:216	0.0
11:01:44:279	0.0
11:01:44:341	0.0
11:01:44:404	0.0
11:01:44:466	0.0
11:01:44:529	0.0
11:01:44:591	0.0
11:01:44:654	0.0
11:01:44:716	0.0
11:01:44:779	0.0
11:01:44:841	0.0
11:01:44:904	0.0
11:01:44:966	0.0
11:01:45:029	0.0
11:01:45:091	0.0
11:01:45:154	0.0
11:01:45:216	0.0
11:01:45:279	0.0
11:01:45:341	0.0
11:01:45:404	0.0
11:01:45:466	0.0
11:01:45:529	0.0
11:01:45:591	0.0
11:01:45:654	0.0
11:01:45:716	0.0
11:01:45:779	0.0
11:01:45:841	0.0
11:01:45:904	0.0
11:01:45:966	0.0
11:01:46:029	0.0
11:01:46:091	0.0
11:01:46:154	0.0
11:01:46:216	0.0
11:01:46:279	0.0
11:01:46:341	0.0
11:01:46:404	0.0
11:01:46:466	0.0
11:01:46:529	0.0
11:01:46:591	0.0
11:01:46:654	0.0
11:01:46:716	0.0
11:01:46:779	0.0
11:01:46:841	0.0
11:01:46:904	0.0
11:01:46:966	0.0
11:01:47:029	0.0
11:01:47:091	0.0
11:01:47:154	0.0
11:01:47:216	0.0
11:01:47:279	0.0
11:01:47:341	0.0
11:01:47:404	0.0
11:01:47:466	0.0
11:01:47:529	0.0
11:01:47:591	0.0
11:01:47:654	0.0
11:01:47:716	0.0
11:01:47:779	0.0
11:01:47:841	0.0
11:01:47:904	0.0
11:01:47:966	0.0
11:01:48:029	0.0
11:01:48:091	0.0
11:01:48:154	0.0
11:01:48:216	0.0
11:01:48:279	0.0
11:01:48:341	0.0
11:01:48:404	0.0
11:01:48:466	0.0
11:01:48:529	0.0
11:01:48:591	0.0
11:01:48:654	0.0
11:01:48:716	0.0
11:01:48:779	0.0
11:01:48:841	0.0
11:01:48:904	0.0
11:01:48:966	0.0
11:01:49:029	0.0
11:01:49:091	0.0
11:01:49:154	0.0
11:01:49:216	0.0
11:01:49:279	0.0
11:01:49:341	0.0
11:01:49:404	0.0
11:01:49:466	0.0
11:01:49:529	0.0
11:01:49:591	0.0
11:01:49:654	0.0
11:01:49:716	0.0
11:01:49:779	0.0
11:01:49:841	0.0
11:01:49:904	0.0
11:01:49:966	0.0
11:01:50:029	0.0
11:01:50:091	0.0
11:01:50:154	0.0
11:01:50:216	0.0
11:01:50:279	0.0
11:01:50:341	0.0
11:01:50:404	0.0
11:01:50:466	0.0
11:01:50:529	0.0
11:01:50:591	0.0
11:01:50:654	0.0
11:01:50:716	0.0
11:01:50:779	0.0
11:01:50:841	0.0
11:01:50:904	0.0
11:01:50:966	0.0
11:01:51:029	0.0
11:01:51:091	0.0
11:01:51:154	0.0
11:01:51:216	0.0
11:01:51:279	0.0
11:01:51:341	0.0
11:01:51:404	0.0
11:01:51:466	0.0
11:01:51:529	0.0
11:01:51:591	0.0
11:01:51:654	0.0
11:01:51:716	0.0
11:01:51:779	0.0
11:01:51:841	0.0
11:01:51:904	0.0
11:01:51:966	0.0
11:01:52:029	0.0
11:01:52:091	0.0
11:01:52:154	0.0
11:01:52:216	0.0
11:01:52:279	0.0
11:01:52:341	0.0
11:01:52:404	0.0
11:01:52:466	0.0
11:01:52:529	0.0
11:01:52:591	0.0
11:01:52:654	0.0
11:01:52:716	0.0
11:01:52:779	0.0
11:01:52:841	0.0
11:01:52:904	0.0
11:01:52:966	0.0
11:01:53:029	0.0
11:01:53:091	0.0
11:01:53:154	0.0
11:01:53:216	0.0
11:01:53:279	0.0
11:01:53:341	0.0
11:01:53:404	0.0
11:01:53:466	0.0
11:01:53:529	0.0
11:01:53:591	0.0
11:01:53:654	0.0
11:01:53:716	0.0
11:01:53:779	0.0
11:01:53:841	0.0
11:01:53:904	0.0
11:01:53:966	0.0
11:01:54:029	0.0
11:01:54:091	0.0
11:01:54:154	0.0
11:01:54:216	0.0
11:01:54:279	0.0
11:01:54:341	0.0
11:01:54:404	0.0
11:01:54:466	0.0
11:01:54:529	0.0
11:01:54:591	0.0
11:01:54:654	0.0
11:01:54:716	0.0
11:01:54:779	0.0
11:01:54:841	0.0
11:01:54:904	0.0
11:01:54:966	0.0
11:01:55:029	0.0
11:01:55:091	0.0
11:01:55:154	0.0
11:01:55:216	0.0
11:01:55:279	0.0
11:01:55:341	0.0
11:01:55:404	0.0
11:01:55:466	0.0
11:01:55:529	0.0
11:01:55:591	0.0
11:01:55:654	0.0
11:01:55:716	0.0
11:01:55:779	0.0
11:01:55:841	0.0
11:01:55:904	0.0
11:01:55:966	0.0
11:01:56:029	0.0
11:01:56:091	0.0
11:01:56:154	0.0
11:01:56:216	0.0
11:01:56:279	0.0
11:01:56:341	0.0
11:01:56:404	0.0
11:01:56:466	0.0
11:01:56:529	2.06272197
11:01:56:591	2.17329717
11:01:56:654	2.30938315
11:01:56:716	2.40294123
11:01:56:779	2.48374176
11:01:56:841	2.63471007
11:01:56:904	2.76866317
11:01:56:966	2.86222053
11:01:57:029	3.00680685
11:01:57:091	3.13438416
11:01:57:154	3.27471948
11:01:57:216	3.40655136
11:01:57:279	3.51711941
11:01:57:341	3.60642576
11:01:57:404	3.75526619
11:01:57:466	3.84456778
11:01:57:529	4.01466846
11:01:57:591	4.09334373
11:01:57:654	4.28046036
11:01:57:716	4.42929649
11:01:57:779	4.53135204
11:01:57:841	4.66530895
11:01:57:904	4.78225946
11:01:57:966	4.89070511
11:01:58:029	5.05018806
11:01:58:091	5.17139435
11:01:58:154	5.27558374
11:01:58:216	5.41168022
11:01:58:279	5.53927088
11:01:58:341	5.74341106
11:01:58:404	5.84973526
11:01:58:466	6.02199554
11:01:58:529	6.11133623
11:01:58:591	6.30491257
11:01:58:654	6.45807934
11:01:58:716	6.59423304
11:01:58:779	6.68146896
11:01:58:841	6.87081051
11:01:58:904	6.98782301
11:01:58:966	7.14100313
11:01:59:029	7.30271387
11:01:59:091	7.43676615
11:01:59:154	7.58785152
11:01:59:216	7.66873598
11:01:59:279	7.8474865
11:01:59:341	8.04111958
11:01:59:404	8.16246033
11:01:59:466	8.27741718
11:01:59:529	8.43073559
11:01:59:591	8.51804256
11:01:59:654	8.67773342
11:01:59:716	8.81823635
11:01:59:779	8.99491882
11:01:59:841	9.13760185
11:01:59:904	9.28242779
11:01:59:966	9.42941475
11:02:00:029	9.5721426
11:02:00:091	9.72126198
11:02:00:154	9.86401558
11:02:00:216	10.0067625
11:02:00:279	10.14950466
11:02:00:341	10.29442883
11:02:00:404	10.43508816
11:02:00:466	10.65457249
11:02:00:529	10.76325607
11:02:00:591	10.93803978
11:02:00:654	11.08088493
11:02:00:716	11.2578392
11:02:00:779	11.32818604
11:02:00:841	11.50302315
11:02:00:904	11.60965157
11:02:00:966	11.82293892
11:02:01:029	11.96584034
11:02:01:091	12.06399918
11:02:01:154	12.24319839
11:02:01:216	12.37761116
11:02:01:279	12.51204205
11:02:01:341	12.68918037
11:02:01:404	12.82577515
11:02:01:466	12.92612743
11:02:01:529	13.05640411
11:02:01:591	13.22720432
11:02:01:654	13.33392811
11:02:01:716	13.53035831
11:02:01:779	13.66280365
11:02:01:841	13.79948616
11:02:01:904	13.92336559
11:02:01:966	14.06004333
11:02:02:029	14.21813583
11:02:02:091	14.32702732
11:02:02:154	14.44452953
11:02:02:216	14.61116505
11:02:02:279	14.69882584
11:02:02:341	14.82704067
11:02:02:404	15.02130032
11:02:02:466	15.11111355
11:02:02:529	15.23724365
11:02:02:591	15.38047695
11:02:02:654	15.53864098
11:02:02:716	15.62842846
11:02:02:779	15.71820831
11:02:02:841	15.83764648
11:02:02:904	16.0086174
11:02:02:966	16.0980854
11:02:03:029	16.24126053
11:02:03:091	16.35663795
11:02:03:154	16.46778297
11:02:03:216	16.58108711
11:02:03:279	16.6874733
11:02:03:341	16.8029232
11:02:03:404	16.93771935
11:02:03:466	17.01689911
11:02:03:529	17.15379333
11:02:03:591	17.25653076
11:02:03:654	17.35904312
11:02:03:716	17.46392632
11:02:03:779	17.59447479
11:02:03:841	17.66700172
11:02:03:904	17.79334068
11:02:03:966	17.89369202
11:02:04:029	18.01787567
11:02:04:091	18.11429024
11:02:04:154	18.21044922
11:02:04:216	18.28329468
11:02:04:279	18.37765694
11:02:04:341	18.51502037
11:02:04:404	18.58365059
11:02:04:466	18.67769814
11:02:04:529	18.79292679
11:02:04:591	18.88455391
